,EmailMessageId,EmailConversationId,EmailMessagePermaKey,TenantPermaKey,AuthorPermaKey,UserProfilePermaKey,EmailParticipantsTypeId,TimeSinceLastEmail,IsReply,IsForward,Label
8790,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8791,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8792,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8793,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8794,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8795,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8796,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8797,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8798,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8799,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8800,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8801,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8802,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,4dRCcQbwhYpT,2.0,768.0,1,0,4
8803,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,4dRCcQbwhYpT,2.0,768.0,1,0,4
8804,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,4dRCcQbwhYpT,2.0,768.0,1,0,4
8805,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,4dRCcQbwhYpT,2.0,768.0,1,0,4
8806,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,4dRCcQbwhYpT,2.0,768.0,1,0,4
